Date,Close
2018-08-14 00:00:00-04:00,7447.169921875
2018-08-15 00:00:00-04:00,7354.66015625
2018-08-16 00:00:00-04:00,7374.2900390625
2018-08-17 00:00:00-04:00,7377.5400390625
2018-08-20 00:00:00-04:00,7371.419921875
2018-08-21 00:00:00-04:00,7397.22998046875
2018-08-22 00:00:00-04:00,7424.60009765625
2018-08-23 00:00:00-04:00,7413.83984375
2018-08-24 00:00:00-04:00,7485.39990234375
2018-08-27 00:00:00-04:00,7559.1298828125
2018-08-28 00:00:00-04:00,7570.25
2018-08-29 00:00:00-04:00,7660.18017578125
2018-08-30 00:00:00-04:00,7642.669921875
2018-08-31 00:00:00-04:00,7654.5498046875
2018-09-04 00:00:00-04:00,7622.31982421875
2018-09-05 00:00:00-04:00,7523.259765625
2018-09-06 00:00:00-04:00,7453.169921875
2018-09-07 00:00:00-04:00,7430.259765625
2018-09-10 00:00:00-04:00,7447.68017578125
2018-09-11 00:00:00-04:00,7507.8701171875
2018-09-12 00:00:00-04:00,7488.06005859375
2018-09-13 00:00:00-04:00,7561.68994140625
2018-09-14 00:00:00-04:00,7545.5
2018-09-17 00:00:00-04:00,7434.72998046875
2018-09-18 00:00:00-04:00,7494.39990234375
2018-09-19 00:00:00-04:00,7490.31982421875
2018-09-20 00:00:00-04:00,7569.02978515625
2018-09-21 00:00:00-04:00,7531.06982421875
2018-09-24 00:00:00-04:00,7548.75
2018-09-25 00:00:00-04:00,7563.18994140625
2018-09-26 00:00:00-04:00,7563.08984375
2018-09-27 00:00:00-04:00,7629.56982421875
2018-09-28 00:00:00-04:00,7627.64990234375
2018-10-01 00:00:00-04:00,7645.4501953125
2018-10-02 00:00:00-04:00,7628.27978515625
2018-10-03 00:00:00-04:00,7637.43017578125
2018-10-04 00:00:00-04:00,7490.0
2018-10-05 00:00:00-04:00,7399.009765625
2018-10-08 00:00:00-04:00,7352.81982421875
2018-10-09 00:00:00-04:00,7371.6201171875
2018-10-10 00:00:00-04:00,7044.5
2018-10-11 00:00:00-04:00,6964.02978515625
2018-10-12 00:00:00-04:00,7157.2099609375
2018-10-15 00:00:00-04:00,7068.669921875
2018-10-16 00:00:00-04:00,7276.43017578125
2018-10-17 00:00:00-04:00,7278.6298828125
2018-10-18 00:00:00-04:00,7116.08984375
2018-10-19 00:00:00-04:00,7107.22998046875
2018-10-22 00:00:00-04:00,7141.2099609375
2018-10-23 00:00:00-04:00,7118.669921875
2018-10-24 00:00:00-04:00,6789.14990234375
2018-10-25 00:00:00-04:00,7016.39013671875
2018-10-26 00:00:00-04:00,6852.39990234375
2018-10-29 00:00:00-04:00,6713.89990234375
2018-10-30 00:00:00-04:00,6810.1201171875
2018-10-31 00:00:00-04:00,6967.10009765625
2018-11-01 00:00:00-04:00,7069.169921875
2018-11-02 00:00:00-04:00,6965.2900390625
2018-11-05 00:00:00-05:00,6937.08984375
2018-11-06 00:00:00-05:00,6988.85009765625
2018-11-07 00:00:00-05:00,7203.1298828125
2018-11-08 00:00:00-05:00,7158.58984375
2018-11-09 00:00:00-05:00,7039.14990234375
2018-11-12 00:00:00-05:00,6829.10009765625
2018-11-13 00:00:00-05:00,6830.91015625
2018-11-14 00:00:00-05:00,6769.8701171875
2018-11-15 00:00:00-05:00,6890.4501953125
2018-11-16 00:00:00-05:00,6867.02001953125
2018-11-19 00:00:00-05:00,6642.919921875
2018-11-20 00:00:00-05:00,6526.9599609375
2018-11-21 00:00:00-05:00,6575.66015625
2018-11-23 00:00:00-05:00,6527.35009765625
2018-11-26 00:00:00-05:00,6678.33984375
2018-11-27 00:00:00-05:00,6701.0400390625
2018-11-28 00:00:00-05:00,6913.330078125
2018-11-29 00:00:00-05:00,6892.39990234375
2018-11-30 00:00:00-05:00,6949.009765625
2018-12-03 00:00:00-05:00,7062.1298828125
2018-12-04 00:00:00-05:00,6795.2099609375
2018-12-06 00:00:00-05:00,6838.85009765625
2018-12-07 00:00:00-05:00,6613.27978515625
2018-12-10 00:00:00-05:00,6682.740234375
2018-12-11 00:00:00-05:00,6704.240234375
2018-12-12 00:00:00-05:00,6763.9599609375
2018-12-13 00:00:00-05:00,6767.97021484375
2018-12-14 00:00:00-05:00,6594.9599609375
2018-12-17 00:00:00-05:00,6448.39013671875
2018-12-18 00:00:00-05:00,6491.52001953125
2018-12-19 00:00:00-05:00,6342.97021484375
2018-12-20 00:00:00-05:00,6243.18994140625
2018-12-21 00:00:00-05:00,6046.56005859375
2018-12-24 00:00:00-05:00,5899.35009765625
2018-12-26 00:00:00-05:00,6262.77001953125
2018-12-27 00:00:00-05:00,6288.2998046875
2018-12-28 00:00:00-05:00,6285.27001953125
2018-12-31 00:00:00-05:00,6329.97021484375
2019-01-02 00:00:00-05:00,6360.8701171875
2019-01-03 00:00:00-05:00,6147.1298828125
2019-01-04 00:00:00-05:00,6422.669921875
2019-01-07 00:00:00-05:00,6488.25
2019-01-08 00:00:00-05:00,6551.85009765625
2019-01-09 00:00:00-05:00,6600.68994140625
2019-01-10 00:00:00-05:00,6620.93994140625
2019-01-11 00:00:00-05:00,6601.39990234375
2019-01-14 00:00:00-05:00,6541.0400390625
2019-01-15 00:00:00-05:00,6669.64013671875
2019-01-16 00:00:00-05:00,6668.56005859375
2019-01-17 00:00:00-05:00,6718.4501953125
2019-01-18 00:00:00-05:00,6784.60986328125
2019-01-22 00:00:00-05:00,6646.81005859375
2019-01-23 00:00:00-05:00,6658.759765625
2019-01-24 00:00:00-05:00,6702.5498046875
2019-01-25 00:00:00-05:00,6787.3701171875
2019-01-28 00:00:00-05:00,6697.08984375
2019-01-29 00:00:00-05:00,6632.7900390625
2019-01-30 00:00:00-05:00,6807.91015625
2019-01-31 00:00:00-05:00,6906.83984375
2019-02-01 00:00:00-05:00,6875.52001953125
2019-02-04 00:00:00-05:00,6959.9599609375
2019-02-05 00:00:00-05:00,7023.52001953125
2019-02-06 00:00:00-05:00,6997.6201171875
2019-02-07 00:00:00-05:00,6904.97998046875
2019-02-08 00:00:00-05:00,6913.1298828125
2019-02-11 00:00:00-05:00,6909.18017578125
2019-02-12 00:00:00-05:00,7014.669921875
2019-02-13 00:00:00-05:00,7015.8798828125
2019-02-14 00:00:00-05:00,7022.419921875
2019-02-15 00:00:00-05:00,7055.18017578125
2019-02-19 00:00:00-05:00,7066.60986328125
2019-02-20 00:00:00-05:00,7062.33984375
2019-02-21 00:00:00-05:00,7035.16015625
2019-02-22 00:00:00-05:00,7090.6298828125
2019-02-25 00:00:00-05:00,7115.43017578125
2019-02-26 00:00:00-05:00,7123.22021484375
2019-02-27 00:00:00-05:00,7117.0
2019-02-28 00:00:00-05:00,7097.52978515625
2019-03-01 00:00:00-05:00,7151.56982421875
2019-03-04 00:00:00-05:00,7150.830078125
2019-03-05 00:00:00-05:00,7156.7900390625
2019-03-06 00:00:00-05:00,7112.47021484375
2019-03-07 00:00:00-05:00,7026.8798828125
2019-03-08 00:00:00-05:00,7015.68994140625
2019-03-11 00:00:00-04:00,7164.02001953125
2019-03-12 00:00:00-04:00,7201.27978515625
2019-03-13 00:00:00-04:00,7256.97998046875
2019-03-14 00:00:00-04:00,7243.009765625
2019-03-15 00:00:00-04:00,7306.990234375
2019-03-18 00:00:00-04:00,7326.27978515625
2019-03-19 00:00:00-04:00,7349.27978515625
2019-03-20 00:00:00-04:00,7380.75
2019-03-21 00:00:00-04:00,7493.27001953125
2019-03-22 00:00:00-04:00,7326.06005859375
2019-03-25 00:00:00-04:00,7316.9599609375
2019-03-26 00:00:00-04:00,7351.14990234375
2019-03-27 00:00:00-04:00,7308.18994140625
2019-03-28 00:00:00-04:00,7320.47021484375
2019-03-29 00:00:00-04:00,7378.77001953125
2019-04-01 00:00:00-04:00,7478.419921875
2019-04-02 00:00:00-04:00,7499.64013671875
2019-04-03 00:00:00-04:00,7544.97021484375
2019-04-04 00:00:00-04:00,7540.56982421875
2019-04-05 00:00:00-04:00,7578.83984375
2019-04-08 00:00:00-04:00,7599.740234375
2019-04-09 00:00:00-04:00,7568.490234375
2019-04-10 00:00:00-04:00,7611.490234375
2019-04-11 00:00:00-04:00,7594.89013671875
2019-04-12 00:00:00-04:00,7628.14990234375
2019-04-15 00:00:00-04:00,7629.1201171875
2019-04-16 00:00:00-04:00,7654.72998046875
2019-04-17 00:00:00-04:00,7680.72021484375
2019-04-18 00:00:00-04:00,7689.72021484375
2019-04-22 00:00:00-04:00,7713.490234375
2019-04-23 00:00:00-04:00,7810.7099609375
2019-04-24 00:00:00-04:00,7784.41015625
2019-04-25 00:00:00-04:00,7816.919921875
2019-04-26 00:00:00-04:00,7826.68017578125
2019-04-29 00:00:00-04:00,7839.0400390625
2019-04-30 00:00:00-04:00,7781.4599609375
2019-05-01 00:00:00-04:00,7751.85009765625
2019-05-02 00:00:00-04:00,7724.06005859375
2019-05-03 00:00:00-04:00,7845.72998046875
2019-05-06 00:00:00-04:00,7794.08984375
2019-05-07 00:00:00-04:00,7640.14990234375
2019-05-08 00:00:00-04:00,7617.5498046875
2019-05-09 00:00:00-04:00,7582.75
2019-05-10 00:00:00-04:00,7586.52978515625
2019-05-13 00:00:00-04:00,7324.1298828125
2019-05-14 00:00:00-04:00,7401.8798828125
2019-05-15 00:00:00-04:00,7503.25
2019-05-16 00:00:00-04:00,7580.14013671875
2019-05-17 00:00:00-04:00,7503.68017578125
2019-05-20 00:00:00-04:00,7376.7001953125
2019-05-21 00:00:00-04:00,7451.02001953125
2019-05-22 00:00:00-04:00,7420.66015625
2019-05-23 00:00:00-04:00,7307.93017578125
2019-05-24 00:00:00-04:00,7300.9599609375
2019-05-28 00:00:00-04:00,7278.3798828125
2019-05-29 00:00:00-04:00,7216.85986328125
2019-05-30 00:00:00-04:00,7245.39990234375
2019-05-31 00:00:00-04:00,7127.9599609375
2019-06-03 00:00:00-04:00,6978.02001953125
2019-06-04 00:00:00-04:00,7166.75
2019-06-05 00:00:00-04:00,7220.89990234375
2019-06-06 00:00:00-04:00,7275.93017578125
2019-06-07 00:00:00-04:00,7417.2900390625
2019-06-10 00:00:00-04:00,7501.93017578125
2019-06-11 00:00:00-04:00,7513.85009765625
2019-06-12 00:00:00-04:00,7472.2900390625
2019-06-13 00:00:00-04:00,7510.68017578125
2019-06-14 00:00:00-04:00,7479.10986328125
2019-06-17 00:00:00-04:00,7526.52001953125
2019-06-18 00:00:00-04:00,7635.39990234375
2019-06-19 00:00:00-04:00,7667.740234375
2019-06-20 00:00:00-04:00,7738.0498046875
2019-06-21 00:00:00-04:00,7728.77978515625
2019-06-24 00:00:00-04:00,7723.02001953125
2019-06-25 00:00:00-04:00,7591.5400390625
2019-06-26 00:00:00-04:00,7627.0498046875
2019-06-27 00:00:00-04:00,7657.0498046875
2019-06-28 00:00:00-04:00,7671.080078125
2019-07-01 00:00:00-04:00,7768.14013671875
2019-07-02 00:00:00-04:00,7799.81982421875
2019-07-03 00:00:00-04:00,7857.68994140625
2019-07-05 00:00:00-04:00,7841.2998046875
2019-07-08 00:00:00-04:00,7785.7900390625
2019-07-09 00:00:00-04:00,7826.85986328125
2019-07-10 00:00:00-04:00,7903.39990234375
2019-07-11 00:00:00-04:00,7896.77978515625
2019-07-12 00:00:00-04:00,7943.240234375
2019-07-15 00:00:00-04:00,7966.93017578125
2019-07-16 00:00:00-04:00,7927.080078125
2019-07-17 00:00:00-04:00,7888.759765625
2019-07-18 00:00:00-04:00,7904.1298828125
2019-07-19 00:00:00-04:00,7834.89990234375
2019-07-22 00:00:00-04:00,7905.1201171875
2019-07-23 00:00:00-04:00,7954.56005859375
2019-07-24 00:00:00-04:00,8010.60986328125
2019-07-25 00:00:00-04:00,7929.8701171875
2019-07-26 00:00:00-04:00,8016.9501953125
2019-07-29 00:00:00-04:00,7989.080078125
2019-07-30 00:00:00-04:00,7952.47021484375
2019-07-31 00:00:00-04:00,7848.77978515625
2019-08-01 00:00:00-04:00,7801.14990234375
2019-08-02 00:00:00-04:00,7692.7998046875
2019-08-05 00:00:00-04:00,7415.68994140625
2019-08-06 00:00:00-04:00,7521.31982421875
2019-08-07 00:00:00-04:00,7551.89990234375
2019-08-08 00:00:00-04:00,7724.830078125
2019-08-09 00:00:00-04:00,7646.27001953125
2019-08-12 00:00:00-04:00,7561.68017578125
2019-08-13 00:00:00-04:00,7728.14990234375
2019-08-14 00:00:00-04:00,7490.1298828125
2019-08-15 00:00:00-04:00,7484.89013671875
2019-08-16 00:00:00-04:00,7604.10986328125
2019-08-19 00:00:00-04:00,7719.31982421875
2019-08-20 00:00:00-04:00,7664.47021484375
2019-08-21 00:00:00-04:00,7733.22021484375
2019-08-22 00:00:00-04:00,7707.43017578125
2019-08-23 00:00:00-04:00,7464.990234375
2019-08-26 00:00:00-04:00,7575.02001953125
2019-08-27 00:00:00-04:00,7566.02978515625
2019-08-28 00:00:00-04:00,7587.89990234375
2019-08-29 00:00:00-04:00,7702.31005859375
2019-08-30 00:00:00-04:00,7691.0
2019-09-03 00:00:00-04:00,7609.509765625
2019-09-04 00:00:00-04:00,7719.25
2019-09-05 00:00:00-04:00,7862.5400390625
2019-09-06 00:00:00-04:00,7852.5400390625
2019-09-09 00:00:00-04:00,7832.39990234375
2019-09-10 00:00:00-04:00,7814.740234375
2019-09-11 00:00:00-04:00,7887.580078125
2019-09-12 00:00:00-04:00,7917.33984375
2019-09-13 00:00:00-04:00,7892.9501953125
2019-09-16 00:00:00-04:00,7852.41015625
2019-09-17 00:00:00-04:00,7888.7900390625
2019-09-18 00:00:00-04:00,7888.56005859375
2019-09-19 00:00:00-04:00,7901.7900390625
2019-09-20 00:00:00-04:00,7823.5498046875
2019-09-23 00:00:00-04:00,7818.60986328125
2019-09-24 00:00:00-04:00,7710.0400390625
2019-09-25 00:00:00-04:00,7803.5400390625
2019-09-26 00:00:00-04:00,7771.990234375
2019-09-27 00:00:00-04:00,7681.580078125
2019-09-30 00:00:00-04:00,7749.4501953125
2019-10-01 00:00:00-04:00,7684.14013671875
2019-10-02 00:00:00-04:00,7550.7900390625
2019-10-03 00:00:00-04:00,7638.39013671875
2019-10-04 00:00:00-04:00,7754.10009765625
2019-10-07 00:00:00-04:00,7725.1298828125
2019-10-08 00:00:00-04:00,7604.27001953125
2019-10-09 00:00:00-04:00,7690.52978515625
2019-10-10 00:00:00-04:00,7740.35986328125
2019-10-11 00:00:00-04:00,7843.8798828125
2019-10-14 00:00:00-04:00,7842.330078125
2019-10-15 00:00:00-04:00,7942.85009765625
2019-10-16 00:00:00-04:00,7920.2099609375
2019-10-17 00:00:00-04:00,7942.14013671875
2019-10-18 00:00:00-04:00,7868.490234375
2019-10-21 00:00:00-04:00,7940.330078125
2019-10-22 00:00:00-04:00,7874.6201171875
2019-10-23 00:00:00-04:00,7889.47021484375
2019-10-24 00:00:00-04:00,7966.72021484375
2019-10-25 00:00:00-04:00,8029.22021484375
2019-10-28 00:00:00-04:00,8110.669921875
2019-10-29 00:00:00-04:00,8047.509765625
2019-10-30 00:00:00-04:00,8083.10986328125
2019-10-31 00:00:00-04:00,8083.830078125
2019-11-01 00:00:00-04:00,8161.169921875
2019-11-04 00:00:00-05:00,8210.66015625
2019-11-05 00:00:00-05:00,8210.1796875
2019-11-06 00:00:00-05:00,8196.0302734375
2019-11-07 00:00:00-05:00,8219.650390625
2019-11-08 00:00:00-05:00,8255.8896484375
2019-11-11 00:00:00-05:00,8241.91015625
2019-11-12 00:00:00-05:00,8263.7900390625
2019-11-13 00:00:00-05:00,8259.8095703125
2019-11-14 00:00:00-05:00,8257.830078125
2019-11-15 00:00:00-05:00,8315.51953125
2019-11-18 00:00:00-05:00,8328.48046875
2019-11-19 00:00:00-05:00,8338.740234375
2019-11-20 00:00:00-05:00,8283.75
2019-11-21 00:00:00-05:00,8265.6201171875
2019-11-22 00:00:00-05:00,8272.0498046875
2019-11-25 00:00:00-05:00,8371.9296875
2019-11-26 00:00:00-05:00,8385.75
2019-11-27 00:00:00-05:00,8444.7099609375
2019-11-29 00:00:00-05:00,8403.6796875
2019-12-02 00:00:00-05:00,8309.259765625
2019-12-03 00:00:00-05:00,8254.740234375
2019-12-04 00:00:00-05:00,8296.5302734375
2019-12-05 00:00:00-05:00,8308.400390625
2019-12-06 00:00:00-05:00,8397.3701171875
2019-12-09 00:00:00-05:00,8362.740234375
2019-12-10 00:00:00-05:00,8354.2900390625
2019-12-11 00:00:00-05:00,8402.6103515625
2019-12-12 00:00:00-05:00,8466.8896484375
2019-12-13 00:00:00-05:00,8487.7099609375
2019-12-16 00:00:00-05:00,8570.330078125
2019-12-17 00:00:00-05:00,8575.7001953125
2019-12-18 00:00:00-05:00,8580.6201171875
2019-12-19 00:00:00-05:00,8641.2900390625
2019-12-20 00:00:00-05:00,8678.490234375
2019-12-23 00:00:00-05:00,8696.009765625
2019-12-24 00:00:00-05:00,8699.509765625
2019-12-26 00:00:00-05:00,8778.3095703125
2019-12-27 00:00:00-05:00,8770.98046875
2019-12-30 00:00:00-05:00,8709.73046875
2019-12-31 00:00:00-05:00,8733.0703125
2020-01-02 00:00:00-05:00,8872.2197265625
2020-01-03 00:00:00-05:00,8793.900390625
2020-01-06 00:00:00-05:00,8848.51953125
2020-01-07 00:00:00-05:00,8846.4501953125
2020-01-08 00:00:00-05:00,8912.3701171875
2020-01-09 00:00:00-05:00,8989.6298828125
2020-01-10 00:00:00-05:00,8966.6396484375
2020-01-13 00:00:00-05:00,9070.650390625
2020-01-14 00:00:00-05:00,9033.419921875
2020-01-15 00:00:00-05:00,9035.669921875
2020-01-16 00:00:00-05:00,9125.0
2020-01-17 00:00:00-05:00,9173.73046875
2020-01-21 00:00:00-05:00,9166.6298828125
2020-01-22 00:00:00-05:00,9188.580078125
2020-01-23 00:00:00-05:00,9216.98046875
2020-01-24 00:00:00-05:00,9141.4697265625
2020-01-27 00:00:00-05:00,8952.1796875
2020-01-28 00:00:00-05:00,9090.9296875
2020-01-29 00:00:00-05:00,9101.6103515625
2020-01-30 00:00:00-05:00,9136.08984375
2020-01-31 00:00:00-05:00,8991.509765625
2020-02-03 00:00:00-05:00,9126.23046875
2020-02-04 00:00:00-05:00,9334.0595703125
2020-02-05 00:00:00-05:00,9367.48046875
2020-02-06 00:00:00-05:00,9445.919921875
2020-02-07 00:00:00-05:00,9401.099609375
2020-02-10 00:00:00-05:00,9516.83984375
2020-02-11 00:00:00-05:00,9517.8603515625
2020-02-12 00:00:00-05:00,9613.2001953125
2020-02-13 00:00:00-05:00,9595.7001953125
2020-02-14 00:00:00-05:00,9623.580078125
2020-02-18 00:00:00-05:00,9629.7998046875
2020-02-19 00:00:00-05:00,9718.73046875
2020-02-20 00:00:00-05:00,9627.830078125
2020-02-21 00:00:00-05:00,9446.6904296875
2020-02-24 00:00:00-05:00,9079.6298828125
2020-02-25 00:00:00-05:00,8834.8701171875
2020-02-26 00:00:00-05:00,8873.759765625
2020-02-27 00:00:00-05:00,8436.669921875
2020-02-28 00:00:00-05:00,8461.830078125
2020-03-02 00:00:00-05:00,8877.98046875
2020-03-03 00:00:00-05:00,8594.490234375
2020-03-04 00:00:00-05:00,8949.2802734375
2020-03-05 00:00:00-05:00,8671.66015625
2020-03-06 00:00:00-05:00,8530.33984375
2020-03-09 00:00:00-04:00,7948.02978515625
2020-03-10 00:00:00-04:00,8372.26953125
2020-03-11 00:00:00-04:00,8006.1201171875
2020-03-12 00:00:00-04:00,7263.64990234375
2020-03-13 00:00:00-04:00,7995.259765625
2020-03-16 00:00:00-04:00,7020.3798828125
2020-03-17 00:00:00-04:00,7473.9501953125
2020-03-18 00:00:00-04:00,7175.18017578125
2020-03-19 00:00:00-04:00,7288.52001953125
2020-03-20 00:00:00-04:00,6994.2900390625
2020-03-23 00:00:00-04:00,7006.919921875
2020-03-24 00:00:00-04:00,7553.830078125
2020-03-25 00:00:00-04:00,7469.6201171875
2020-03-26 00:00:00-04:00,7897.1298828125
2020-03-27 00:00:00-04:00,7588.3701171875
2020-03-30 00:00:00-04:00,7889.009765625
2020-03-31 00:00:00-04:00,7813.5
2020-04-01 00:00:00-04:00,7486.2900390625
2020-04-02 00:00:00-04:00,7635.66015625
2020-04-03 00:00:00-04:00,7528.10986328125
2020-04-06 00:00:00-04:00,8081.66015625
2020-04-07 00:00:00-04:00,8049.31005859375
2020-04-08 00:00:00-04:00,8229.5400390625
2020-04-09 00:00:00-04:00,8238.5302734375
2020-04-13 00:00:00-04:00,8332.740234375
2020-04-14 00:00:00-04:00,8692.16015625
2020-04-15 00:00:00-04:00,8591.9599609375
2020-04-16 00:00:00-04:00,8757.830078125
2020-04-17 00:00:00-04:00,8832.41015625
2020-04-20 00:00:00-04:00,8726.509765625
2020-04-21 00:00:00-04:00,8403.0
2020-04-22 00:00:00-04:00,8664.6396484375
2020-04-23 00:00:00-04:00,8641.5
2020-04-24 00:00:00-04:00,8786.599609375
2020-04-27 00:00:00-04:00,8837.66015625
2020-04-28 00:00:00-04:00,8677.599609375
2020-04-29 00:00:00-04:00,8982.759765625
2020-04-30 00:00:00-04:00,9000.509765625
2020-05-01 00:00:00-04:00,8718.1796875
2020-05-04 00:00:00-04:00,8834.1103515625
2020-05-05 00:00:00-04:00,8930.6201171875
2020-05-06 00:00:00-04:00,8984.8603515625
2020-05-07 00:00:00-04:00,9101.8798828125
2020-05-08 00:00:00-04:00,9220.349609375
2020-05-11 00:00:00-04:00,9298.919921875
2020-05-12 00:00:00-04:00,9112.4501953125
2020-05-13 00:00:00-04:00,9000.080078125
2020-05-14 00:00:00-04:00,9094.419921875
2020-05-15 00:00:00-04:00,9152.6396484375
2020-05-18 00:00:00-04:00,9331.9296875
2020-05-19 00:00:00-04:00,9298.5400390625
2020-05-20 00:00:00-04:00,9485.01953125
2020-05-21 00:00:00-04:00,9377.990234375
2020-05-22 00:00:00-04:00,9413.990234375
2020-05-26 00:00:00-04:00,9389.98046875
2020-05-27 00:00:00-04:00,9442.0498046875
2020-05-28 00:00:00-04:00,9416.7099609375
2020-05-29 00:00:00-04:00,9555.5302734375
2020-06-01 00:00:00-04:00,9598.8896484375
2020-06-02 00:00:00-04:00,9657.3095703125
2020-06-03 00:00:00-04:00,9704.6904296875
2020-06-04 00:00:00-04:00,9629.66015625
2020-06-05 00:00:00-04:00,9824.3896484375
2020-06-08 00:00:00-04:00,9901.51953125
2020-06-09 00:00:00-04:00,9967.169921875
2020-06-10 00:00:00-04:00,10094.259765625
2020-06-11 00:00:00-04:00,9588.48046875
2020-06-12 00:00:00-04:00,9663.7802734375
2020-06-15 00:00:00-04:00,9776.8896484375
2020-06-16 00:00:00-04:00,9949.3701171875
2020-06-17 00:00:00-04:00,9982.48046875
2020-06-18 00:00:00-04:00,10012.0498046875
2020-06-19 00:00:00-04:00,10008.6396484375
2020-06-22 00:00:00-04:00,10130.330078125
